//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agreSSIVE 4nessType
// pest control
2615 - 1400 -1 -1 -1 5 1 60 154 MELEE -1 -1 PASSIVE 4
//TzHaar-Ket - 149
2616 - 1400 -1 -1 -1 5 1 60 154 MELEE -1 -1 PASSIVE 4
//Tz-Kih - 22
2627 - 100 16089 16088 16109 7 1 60 40 MELEE -1 -1 AGRESSIVE 4
//Tz-Kih - 22
2628 - 100 -1 -1 -1 7 1 60 40 MELEE -1 -1 AGRESSIVE 4
//Tz-Kek - 45
2629 - 200 -1 -1 -1 5 1 60 75 MELEE -1 -1 AGRESSIVE 4
//Tz-Kek - 45
2630 - 200 16163 16165 16164 5 1 60 75 MELEE -1 -1 AGRESSIVE 4
//Thief - 16
2674 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Highwayman - 5
2677 - 130 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE 4
//Goblin - 2
2678 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
2679 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
2680 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
2681 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Rat - 1
2682 - 20 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Hengel - 2
2683 - 70 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Duck - 1
2693 - 30 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE 4
//Pirate - 23
2695 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Thief - 16
2696 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Mugger - 6
2697 - 80 -1 -1 -1 4 1 60 14 MELEE -1 -1 AGRESSIVE 4
//Black knight - 33
2698 - 420 -1 -1 -1 6 1 60 47 MELEE -1 -1 AGRESSIVE 4
//Guard - 21
2699 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 21
2700 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 21
2701 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 21
2702 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 21
2703 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Fire wizard - 13
2709 - 250 -1 -1 -1 4 1 60 60 MAGE -1 -1 PASSIVE 4
//Water wizard - 13
2710 - 250 -1 -1 -1 4 1 60 40 MAGE -1 -1 PASSIVE 4
//Earth wizard - 13
2711 - 250 -1 -1 -1 4 1 60 60 MAGE -1 -1 PASSIVE 4
//Air wizard - 13
2712 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 PASSIVE 4
//Tz-Kih - 22
2734 - 100 16089 16088 16109 7 2 60 40 MELEE -1 -1 AGRESSIVE 4
//Tz-Kih - 22
2735 - 100 16089 16088 16109 7 2 60 40 MELEE -1 -1 AGRESSIVE 4
//Tz-Kek - 45
2736 - 200 16163 16165 16164 5 2 60 75 MELEE -1 -1 AGRESSIVE 4
//Tz-Kek - 45
2737 - 200 16163 16165 16164 5 2 60 75 MELEE -1 -1 AGRESSIVE 4
//Tz-Kek - 22
2738 - 100 16167 16169 16168 5 2 60 75 MELEE -1 -1 AGRESSIVE 4
//Tox-Xil - 90
2739 - 400 16131 16130 16110 5 3 60 170 SPECIAL -1 -1 AGRESSIVE 4
//Tox-Xil - 90
2740 - 400 16131 16130 16110 5 3 60 170 SPECIAL -1 -1 AGRESSIVE 4
//Yt-MejKot - 180
2741 - 800 16102 16101 16103 4 4 60 280 MELEE -1 -1 AGRESSIVE 4
//Yt-MejKot - 180
2742 - 800 9252 9253 9254 4 4 60 280 MELEE -1 -1 AGRESSIVE 4
//Ket-Zek - 360
2743 - 1600 16134 16135 16111 4 3 60 540 SPECIAL -1 -1 AGRESSIVE 4
//Ket-Zek - 360
2744 - 1600 16134 16135 16111 4 3 60 540 SPECIAL -1 -1 AGRESSIVE 4
//Yt-HurKot - 108
2746 - 600 16087 16086 -1 4 6 60 140 MELEE -1 -1 AGRESSIVE 4
//Shadow - 73
2782 - 150 -1 -1 -1 5 1 60 130 MELEE -1 -1 AGRESSIVE 4
//Dark beast - 182
2783 - 2200 -1 -1 -1 5 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Ogre - 63
2801 - 700 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE 4
//Desert Lizard - 24
2804 - 250 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Desert Lizard - 24
2805 - 250 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Desert Lizard - 24
2806 - 250 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Small Lizard - 12
2807 - 150 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Small Lizard - 12
2808 - 150 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Zombie pirate - 57
2837 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
2838 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
2839 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
2840 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
2841 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
2842 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Evil spirit - 150
2849 - 900 -1 -1 -1 4 1 60 280 MELEE -1 -1 AGRESSIVE 4
//Fever spider - 49
2850 - 400 -1 -1 -1 5 1 60 50 MELEE -1 -1 PASSIVE 4
//Dagannoth Supreme - 303
2881 - 2560 2855 2852 2856 7 1 60 300 RANGE -1 -1 AGRESSIVE 8
//Dagannoth Prime - 303
2882 - 2550 2854 2852 2856 4 1 60 610 MAGE -1 -1 AGRESSIVE 8
//Dagannoth Rex - 303
2883 - 2550 2853 2852 2856 4 1 60 280 MELEE -1 -1 AGRESSIVE 8
//Wallasalki - 98 
2884 - 1300 -1 -1 -1 6 1 60 300 MAGE -1 -1 AGRESSIVE 5
//Giant Rock Crab - 137
2885 - 2400 -1 -1 -1 4 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Rock lobster - 127
2889 - 1500 -1 -1 -1 3 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Spinolyp - 76
2892 - 750 -1 -1 -1 6 1 60 100 MAGE -1 -1 AGRESSIVE 4
//Spinolyp - 76
2894 - 750 -1 -1 -1 6 1 60 100 MAGE -1 -1 AGRESSIVE 4
//Spinolyp - 76
2896 - 750 -1 -1 -1 6 1 60 100 MAGE -1 -1 AGRESSIVE 4
//Agrith Naar - 100
2919 - 950 -1 -1 -1 4 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Black golem - 75
3026 - 800 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE 4
//Poltenip - 21
3042 - 220 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE 4
//Radat - 21
3043 - 220 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE 4
//Earth Warrior Champion - 102
3057 - 1080 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE 4
//Giant Champion - 56
3058 - 700 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Ghoul Champion - 85
3059 - 1000 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE 4
//Hobgoblin Champion - 56
3061 - 580 -1 -1 -1 4 1 60 100 RANGE -1 -1 AGRESSIVE 4
//Imp Champion - 14
3062 - 400 -1 -1 -1 5 1 60 35 MELEE -1 -1 AGRESSIVE 4
//Jogre Champion - 107
3063 - 1200 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Lesser Demon Champion - 162
3064 - 1480 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Skeleton Champion - 40
3065 - 580 -1 -1 -1 4 1 60 50 RANGE -1 -1 AGRESSIVE 4
//Zombie Champion - 51
3066 - 600 -1 -1 -1 5 1 60 70 MELEE -1 -1 AGRESSIVE 4
//Leon d'Cour - 141
3067 - 1230 -1 -1 -1 4 1 60 130 MELEE -1 -1 AGRESSIVE 4
//Skeletal Wyvern - 140
3068 - 2000 -1 -1 -1 7 1 60 139 MELEE -1 -1 AGRESSIVE 4
//Skeletal Wyvern - 140
3069 - 2000 -1 -1 -1 7 1 60 139 MELEE -1 -1 AGRESSIVE 4
//Skeletal Wyvern - 140
3070 - 2000 -1 -1 -1 7 1 60 139 MELEE -1 -1 AGRESSIVE 4
//Skeletal Wyvern - 140
3071 - 2000 -1 -1 -1 7 1 60 139 MELEE -1 -1 AGRESSIVE 4
//Ice giant - 53
3072 - 700 -1 -1 -1 6 1 60 77 MELEE -1 -1 AGRESSIVE 4
//Ice warrior - 57
3073 - 590 -1 -1 -1 5 1 60 61 MELEE -1 -1 AGRESSIVE 4
//Haakon the Champion - 29
3090 - 350 -1 -1 -1 4 1 60 42 MELEE -1 -1 AGRESSIVE 4
//Harpie Bug Swarm - 46
3153 - 250 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Pirate - 57
3187 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 57
3188 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 57
3189 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 57
3190 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 57
3191 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 57
3192 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 57
3193 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 57
3194 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 57
3195 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 57
3196 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Chaos Elemental - 305
3200 - 2500 -1 -1 -1 6 1 60 284 MELEE -1 -1 AGRESSIVE 4
//Killerwatt - 55
3201 - 510 -1 -1 -1 3 1 60 64 MELEE -1 -1 PASSIVE 4
//Killerwatt - 55
3202 - 510 -1 -1 -1 3 1 60 64 MELEE -1 -1 PASSIVE 4
//Drunken man - 3
3222 - 70 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Man - 2
3223 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE 4
//Man - 2
3225 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE 4
//Woman - 2
3226 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Guard - 21
3228 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 22
3229 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 19
3230 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 22
3231 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 22
3232 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 22
3233 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Cuffs - 3
3237 - 70 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Rusty - 2
3239 - 70 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Jeff - 2
3240 - 70 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Guard - 19
3241 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 AGRESSIVE 4
//Dark wizard - 23
3242 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE 4
//Dark wizard - 22
3243 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE 4
//Dark wizard - 11
3244 - 240 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE 4
//Dark wizard - 11
3245 - 240 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE 4
//Goblin - 5
3264 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
3265 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
3266 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
3267 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Cow - 2
3309 - 107 245 150 244 6 1 60 15 MELEE -1 -1 PASSIVE 4
//Tanglefoot - 111
3313 - 1020 -1 -1 -1 4 1 60 110 MELEE -1 -1 PASSIVE 4
//Giant Mole - 230
3340 - 2000 3312 3311 3310 7 1 60 214 MELEE -1 -1 PASSIVE 4
//Mutated zygomite - 74
3346 - 650 -1 -1 -1 4 1 60 88 MELEE -1 -1 PASSIVE 4
//Mutated zygomite - 86
3347 - 750 -1 -1 -1 4 1 60 88 MELEE -1 -1 PASSIVE 4
//White Knight - 38
3348 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE 4
//White Knight - 39
3349 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE 4
//White Knight - 42
3350 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE 4
//Baby black dragon - 83
3376 - 800 -1 -1 -1 5 1 60 81 MELEE -1 -1 AGRESSIVE 4
//Guard - 21
3407 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 21
3408 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Wild jade vine - 167
3409 - 2500 -1 -1 -1 4 1 60 158 MELEE -1 -1 AGRESSIVE 4
//Wild jade vine - 167
3410 - 2500 -1 -1 -1 4 1 60 158 MELEE -1 -1 AGRESSIVE 4
//Wild jade vine - 167
3411 - 2500 -1 -1 -1 4 1 60 158 MELEE -1 -1 AGRESSIVE 4
//Wild jade vine - 167
3412 - 2500 -1 -1 -1 4 1 60 158 MELEE -1 -1 AGRESSIVE 4
//Ogre - 53
3419 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE 4
//Crab - 23
3421 - 190 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Mudskipper - 30
3422 - 200 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Mudskipper - 31
3423 - 200 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Crab - 21
3424 - 180 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Jogre - 53
3449 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE 4
//Jogre - 53
3450 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE 4
//Ogre - 53
3451 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE 4
//Cyclossus - 156
3478 - 3280 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE 4
//Big Snake - 84
3484 - 1200 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Culinaromancer - 75
3491 - 1400 -1 -1 -1 4 1 60 270 SPECIAL2 -1 -1 AGRESSIVE 8
//Agrith-Na-Na - 146
3493 - 2000 -1 -1 -1 4 1 60 170 SPECIAL2 -1 -1 AGRESSIVE 8
//Flambeed - 149
3494 - 2100 -1 -1 -1 4 1 60 240 SPECIAL2 -1 -1 AGRESSIVE 8
//Karamel - 136
3495 - 2400 -1 -1 -1 4 1 60 70 SPECIAL2 -1 -1 AGRESSIVE 8
//Dessourt - 121
3496 - 1400 -1 -1 -1 4 1 60 190 SPECIAL2 -1 -1 AGRESSIVE 8
//Gelatinnoth Mother - 130
3497 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE 4
//Gelatinnoth Mother - 130
3498 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE 4
//Gelatinnoth Mother - 130
3499 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE 4
//Gelatinnoth Mother - 130
3500 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE 4
//Gelatinnoth Mother - 130
3501 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE 4
//Gelatinnoth Mother - 130
3502 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE 4
//Vampyre Juvinate - 54
3521 - 850 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE 4
//Vampyre Juvinate - 54
3522 - 850 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE 4
//Vampyre Juvinate - 54
3523 - 850 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE 4
//Vampyre Juvinate - 54
3524 - 850 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE 4
//Vampyre Juvinate - 54
3525 - 850 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE 4
//Vampyre Juvenile - 45
3531 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Vampyre Juvenile - 45
3532 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Vampyre Juvenile - 45
3533 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Huge spider - 81
3585 - 900 -1 -1 -1 4 1 60 99 MELEE -1 -1 AGRESSIVE 4
//Hellhound - 122
3586 - 1150 -1 -1 -1 5 1 60 118 MELEE -1 -1 AGRESSIVE 4
//Kalphite Soldier - 85
3589 - 900 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE 4
//Steel dragon - 246
3590 - 2100 13158 13163 13159 5 1 60 0 SPECIAL -1 -1 AGRESSIVE 4
//Tentacle - 99
3618 - 750 -1 -1 -1 4 1 60 129 MELEE -1 -1 AGRESSIVE 4
//Head - 140
3619 - 1500 -1 -1 -1 10 1 60 200 MELEE -1 -1 AGRESSIVE 4
//Head - 140
3620 - 1500 -1 -1 -1 10 1 60 200 MELEE -1 -1 AGRESSIVE 4
//Ram - 2
3672 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Ram - 2
3673 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Vulture - 31
3675 - 100 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE 4
//Vulture - 31
3676 - 100 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE 4
//Skeleton fremennik - 40
3697 - 250 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE 4
//Skeleton fremennik - 40
3698 - 250 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE 4
//Skeleton fremennik - 40
3699 - 250 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE 4
//Skeleton fremennik - 50
3700 - 350 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE 4
//Skeleton fremennik - 50
3701 - 350 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE 4
//Skeleton fremennik - 50
3702 - 350 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE 4
//Skeleton fremennik - 60
3703 - 400 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE 4
//Skeleton fremennik - 60
3704 - 400 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE 4
//Ulfric - 100
3706 - 600 -1 -1 -1 4 1 60 280 MELEE -1 -1 AGRESSIVE 4
//Brine rat - 70
3707 - 500 -1 -1 -1 5 1 60 93 MELEE -1 -1 PASSIVE 4
//Guard - 22
3715 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Frog - 66
3783 - 500 -1 -1 -1 4 1 60 61 MELEE -1 -1 PASSIVE 4
//Gnome Archer - 5
3814 - 100 -1 -1 -1 4 1 60 20 RANGE -1 -1 AGRESSIVE 4
//Gnome Driver - 5
3815 - 100 -1 -1 -1 4 1 60 10 MELEE -1 -1 AGRESSIVE 4
//Gnome Mage - 5
3816 - 100 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE 4
//Kalphite Queen - 333
3835 - 2 -1 -1 -1 5 1 60 314 MELEE -1 -1 AGRESSIVE 4
//Kalphite Queen - 333
3836 - 2 -1 -1 -1 5 1 60 314 MELEE -1 -1 AGRESSIVE 4
//Sea Troll Queen - 170
3847 - 2000 -1 -1 -1 4 1 60 2345 MELEE -1 -1 AGRESSIVE 4
//Skeleton Mage - 83
3851 - 810 -1 -1 -1 4 1 60 100 MAGE -1 -1 PASSIVE 4
//Man - 2
3915 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE 4
//Sea Snake Young - 90
3939 - 850 -1 -1 -1 4 1 60 80 MELEE -1 -1 PASSIVE 4
//Sea Snake Hatchling - 62
3940 - 500 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE 4
//Giant Sea Snake - 149
3943 - 1000 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Goblin - 2
4261 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4262 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4263 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4264 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4265 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4266 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4267 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4268 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4269 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4270 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4271 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4272 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4273 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4274 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4275 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
4276 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Animated Bronze Armour - 11
4278 - 100 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Animated Iron Armour - 23
4279 - 200 -1 -1 -1 5 1 60 40 MELEE -1 -1 AGRESSIVE 4
//Animated Steel Armour - 46
4280 - 400 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Animated Black Armour - 69
4281 - 600 -1 -1 -1 5 1 60 75 MELEE -1 -1 AGRESSIVE 4
//Animated Mithril Armour - 92
4282 - 800 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Animated Adamant Armour - 113
4283 - 990 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE 4
//Animated Rune Armour - 138
4284 - 1180 -1 -1 -1 5 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Cyclops - 56
4291 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Cyclops - 76
4292 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Guard - 22
4307 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 22
4308 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 22
4309 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 22
4310 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 22
4311 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 22
4336 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Albino bat - 52
4345 - 330 -1 -1 -1 4 1 60 71 MELEE -1 -1 PASSIVE 4
//Giant mosquito - 13
4347 - 150 -1 -1 -1 10 1 60 30 MELEE -1 -1 PASSIVE 4
//Jungle horror - 70
4348 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE 4
//Jungle horror - 70
4349 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE 4
//Jungle horror - 70
4350 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE 4
//Jungle horror - 70
4351 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE 4
//Jungle horror - 70
4352 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE 4
//Ankou - 75
4381 - 600 -1 -1 -1 5 1 60 84 MELEE -1 -1 AGRESSIVE 4
//Ankou - 82
4382 - 660 -1 -1 -1 5 1 60 84 MELEE -1 -1 AGRESSIVE 4
//Ankou - 86
4383 - 700 -1 -1 -1 5 1 60 84 MELEE -1 -1 AGRESSIVE 4
//Ghost - 77
4387 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 76
4388 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Flesh Crawler - 28
4389 - 260 -1 -1 -1 4 1 60 16 MELEE -1 -1 AGRESSIVE 4
//Flesh Crawler - 35
4390 - 260 -1 -1 -1 4 1 60 16 MELEE -1 -1 AGRESSIVE 4
//Flesh Crawler - 41
4391 - 260 -1 -1 -1 4 1 60 16 MELEE -1 -1 AGRESSIVE 4
//Zombie - 30
4392 - 400 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 44
4393 - 680 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 53
4394 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Giant rat - 26
4395 - 260 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE 4
//Rat - 1
4396 - 20 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Giant spider - 50
